BBL,BORO,BOROUGH,BLOCK,LOT,CD,HOUSE NUMBER,STREET NAME,ALTERNATE ADDRESS,PARCEL NAME,AGENCY,PRIMARY USE CODE,PRIMARY USE TEXT,OWNER,OWNED/LEASED,U-F-USE-CODE,U-F-USE-TEXT,U-A-USE-CODE,U-A-USE-TEXT,USE STATUS,X COORD,Y COORD,
5037220004,5,STATEN ISLAND,03722,0004,502,,HUNTER AVENUE,HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958173,0149308,
5037220011,5,STATEN ISLAND,03722,0011,502,,HUNTER AVENUE,HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958107,0149343,
5037220015,5,STATEN ISLAND,03722,0015,502,,HUNTER AVENUE,HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958053,0149378,
5037220020,5,STATEN ISLAND,03722,0020,502,,HUNTER AVENUE,HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0957965,0149437,
5037220024,5,STATEN ISLAND,03722,0024,502,439,HUNTER AVENUE,439 HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0957889,0149489,
5037220027,5,STATEN ISLAND,03722,0027,502,,HUNTER AVENUE,HUNTER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0957780,0149635,
5037230022,5,STATEN ISLAND,03723,0022,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958734,0149437,
5037230023,5,STATEN ISLAND,03723,0023,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958696,0149398,
5037230045,5,STATEN ISLAND,03723,0045,502,,NUGENT AVENUE,NUGENT AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958588,0149400,
5037230048,5,STATEN ISLAND,03723,0048,502,,NUGENT AVENUE,NUGENT AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958639,0149467,
5037230052,5,STATEN ISLAND,03723,0052,502,,JEFFERSON AVENUE,JEFFERSON AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958684,0149537,
5037230056,5,STATEN ISLAND,03723,0056,502,,JEFFERSON AVENUE,JEFFERSON AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0958762,0149484,
5037240014,5,STATEN ISLAND,03724,0014,502,0,HUNTER AVENUE,HUNTER AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,0957338,0149771,
5037250017,5,STATEN ISLAND,03725,0017,502,,BEACHVIEW AVE,BEACHVIEW AVE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,0957691,0149453,
5037290143,5,STATEN ISLAND,03729,0143,502,,MASON AVENUE,MASON AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,0957574,0149238,
5037320001,5,STATEN ISLAND,03732,0001,502,421,LINCOLN AVENUE,421 LINCOLN AVENUE,MIDLAND FIELD PARK/PLAYGROUND,PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,0956800,0148743,
5037320006,5,STATEN ISLAND,03732,0006,502,421,LINCOLN AVENUE,421 LINCOLN AVENUE,PS 38  MINI-SCHL & PLGND (JOP),EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,0956629,0148757,
5037320006,5,STATEN ISLAND,03732,0006,502,421,LINCOLN AVENUE,421 LINCOLN AVENUE,PS 38  MINI-SCHL & PLGND (JOP),PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,0956629,0148757,
5037320051,5,STATEN ISLAND,03732,0051,502,,MIDLAND AVENUE,MIDLAND AVENUE,IS 2 PLAYGROUND/MIDLAND FIELD,PARKS,0440,PARK,C,O,,,,,C,0956967,0149095,
5037320075,5,STATEN ISLAND,03732,0075,502,,MIDLAND AVENUE,MIDLAND AVENUE,MIDLAND FIELD,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0957118,0149237,
5037320075,5,STATEN ISLAND,03732,0075,502,,MIDLAND AVENUE,MIDLAND AVENUE,MIDLAND FIELD,EDUC,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,0957118,0149237,
5037320075,5,STATEN ISLAND,03732,0075,502,,MIDLAND AVENUE,MIDLAND AVENUE,MIDLAND FIELD,PARKS,0432,PLAYING FIELD,C,O,,,,,C,0957118,0149237,
5037340024,5,STATEN ISLAND,03734,0024,502,,MASON AVENUE,MASON AVENUE,BED OF MORELAND ST,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0957428,0149031,
5037350033,5,STATEN ISLAND,03735,0033,502,,KISWICK STREET,KISWICK STREET,BED OF KISWICK ST,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0957748,0148813,
5037380006,5,STATEN ISLAND,03738,0006,502,00455,LINCOLN AVENUE,455 LINCOLN AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,0956978,0148405,
5037480001,5,STATEN ISLAND,03748,0001,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960454,0150842,
5037480006,5,STATEN ISLAND,03748,0006,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960502,0150917,
5037480020,5,STATEN ISLAND,03748,0020,502,,BUEL AVENUE,BUEL AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960828,0150740,
5037480035,5,STATEN ISLAND,03748,0035,502,,PATTERSON AVENUE,PATTERSON AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960965,0150631,
5037480043,5,STATEN ISLAND,03748,0043,502,,PATTERSON AVENUE,PATTERSON AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960914,0150553,
5037480045,5,STATEN ISLAND,03748,0045,502,,PATTERSON AVENUE,PATTERSON AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960891,0150516,
5037480048,5,STATEN ISLAND,03748,0048,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960834,0150591,
5037480053,5,STATEN ISLAND,03748,0053,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960779,0150635,
5037480055,5,STATEN ISLAND,03748,0055,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960748,0150660,
5037480057,5,STATEN ISLAND,03748,0057,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960709,0150690,
5037480060,5,STATEN ISLAND,03748,0060,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960670,0150721,
5037480062,5,STATEN ISLAND,03748,0062,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960630,0150753,
5037480065,5,STATEN ISLAND,03748,0065,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960559,0150809,
5037500041,5,STATEN ISLAND,03750,0041,502,,PATTERSON AVENUE,PATTERSON AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,0960786,0150281,
5037510001,5,STATEN ISLAND,03751,0001,502,,PATTERSON AVENUE,PATTERSON AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0961200,0150654,
5037510002,5,STATEN ISLAND,03751,0002,502,,PATTERSON AVENUE,PATTERSON AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0961480,0150588,
5037510010,5,STATEN ISLAND,03751,0010,502,,PATTERSON AVENUE,PATTERSON AVENUE,NEW CREEK BLUEBELT  PHASE 5,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961307,0150812,
5037520001,5,STATEN ISLAND,03752,0001,502,,PATTERSON AVENUE,PATTERSON AVENUE,NEW CREEK BLUEBELT  PHASE 5,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961297,0150364,
5037530024,5,STATEN ISLAND,03753,0024,502,,DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961244,0150129,
5037530035,5,STATEN ISLAND,03753,0035,502,,NAUGHTON AVENUE,NAUGHTON AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961204,0150047,
5037530036,5,STATEN ISLAND,03753,0036,502,,NAUGHTON AVENUE,NAUGHTON AVENUE,NEW CREEK BLEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961159,0150065,
5037550025,5,STATEN ISLAND,03755,0025,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960316,0150074,
5037550026,5,STATEN ISLAND,03755,0026,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960340,0150058,
5037550028,5,STATEN ISLAND,03755,0028,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960365,0150042,
5037550029,5,STATEN ISLAND,03755,0029,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960382,0150031,
5037550030,5,STATEN ISLAND,03755,0030,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960398,0150020,
5037550031,5,STATEN ISLAND,03755,0031,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960422,0150004,
5037550033,5,STATEN ISLAND,03755,0033,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960455,0149983,
5037550035,5,STATEN ISLAND,03755,0035,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960480,0149967,
5037550036,5,STATEN ISLAND,03755,0036,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960500,0149961,
5037550037,5,STATEN ISLAND,03755,0037,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960516,0149950,
5037550038,5,STATEN ISLAND,03755,0038,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960544,0149930,
5037550042,5,STATEN ISLAND,03755,0042,502,,PATTERSON AVENUE,PATTERSON AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960484,0149873,
5037550044,5,STATEN ISLAND,03755,0044,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960449,0149821,
5037550047,5,STATEN ISLAND,03755,0047,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960392,0149890,
5037550051,5,STATEN ISLAND,03755,0051,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960343,0149922,
5037550053,5,STATEN ISLAND,03755,0053,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960318,0149938,
5037550054,5,STATEN ISLAND,03755,0054,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960301,0149949,
5037550055,5,STATEN ISLAND,03755,0055,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960285,0149960,
5037550056,5,STATEN ISLAND,03755,0056,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960269,0149971,
5037550057,5,STATEN ISLAND,03755,0057,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960252,0149982,
5037550058,5,STATEN ISLAND,03755,0058,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960219,0150003,
5037550061,5,STATEN ISLAND,03755,0061,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960177,0150031,
5037550063,5,STATEN ISLAND,03755,0063,502,,SEAVER AVENUE,SEAVER AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960152,0150048,
5037560023,5,STATEN ISLAND,03756,0023,502,,NAUGHTON AVENUE,NAUGHTON AVENUE,MID-ISLAND BLUEBELT PHASE 3,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0961037,0149954,
5037560035,5,STATEN ISLAND,03756,0035,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960951,0149828,
5037570007,5,STATEN ISLAND,03757,0007,502,,SLATER BOULEVARD,SLATER BOULEVARD,MID-ISLAND BLUEBELT PHASE 3,DEP,0470,OPEN SPACE,C,O,,,,,C,0960693,0149783,
5037570009,5,STATEN ISLAND,03757,0009,502,,SLATER BOULEVARD,SLATER BOULEVARD,NEW CREEK BLUEBELT  PHASE 5,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960722,0149753,
5037570011,5,STATEN ISLAND,03757,0011,502,,SLATER BOULEVARD,SLATER BOULEVARD,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960750,0149724,
5037570013,5,STATEN ISLAND,03757,0013,502,,SLATER BOULEVARD,SLATER BOULEVARD,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960785,0149709,
5037570020,5,STATEN ISLAND,03757,0020,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960686,0149680,
5037570021,5,STATEN ISLAND,03757,0021,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 5A,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0960620,0149723,
5037580001,5,STATEN ISLAND,03758,0001,502,,SEAVER AVENUE,SEAVER AVENUE,STATEN ISLAND BLUEBELT,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959213,0150199,
5037590001,5,STATEN ISLAND,03759,0001,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959510,0150289,
5037590003,5,STATEN ISLAND,03759,0003,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959569,0150247,
5037590008,5,STATEN ISLAND,03759,0008,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959628,0150206,
5037590011,5,STATEN ISLAND,03759,0011,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959557,0150151,
5037590015,5,STATEN ISLAND,03759,0015,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959505,0150079,
5037590020,5,STATEN ISLAND,03759,0020,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959459,0150015,
5037590023,5,STATEN ISLAND,03759,0023,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959430,0149975,
5037590025,5,STATEN ISLAND,03759,0025,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959400,0149935,
5037590028,5,STATEN ISLAND,03759,0028,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959371,0149894,
5037590030,5,STATEN ISLAND,03759,0030,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959353,0149869,
5037590033,5,STATEN ISLAND,03759,0033,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959338,0149806,
5037590034,5,STATEN ISLAND,03759,0034,502,O,GRAHAM BOULEVARD,O GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959295,0149836,
5037590037,5,STATEN ISLAND,03759,0037,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959255,0149865,
5037590039,5,STATEN ISLAND,03759,0039,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959221,0149890,
5037590042,5,STATEN ISLAND,03759,0042,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959288,0149941,
5037590045,5,STATEN ISLAND,03759,0045,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959324,0149990,
5037590048,5,STATEN ISLAND,03759,0048,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959370,0150055,
5037590053,5,STATEN ISLAND,03759,0053,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959428,0150134,
5037590058,5,STATEN ISLAND,03759,0058,502,,GRIMSBY STREET,GRIMSBY STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959480,0150206,
5037600001,5,STATEN ISLAND,03760,0001,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959730,0150136,
5037600005,5,STATEN ISLAND,03760,0005,502,,SEAVER AVENUE,SEAVER AVENUE,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959789,0150094,
5037600009,5,STATEN ISLAND,03760,0009,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959737,0150023,
5037600013,5,STATEN ISLAND,03760,0013,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959687,0149948,
5037600018,5,STATEN ISLAND,03760,0018,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959655,0149899,
5037600019,5,STATEN ISLAND,03760,0019,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959644,0149882,
5037600020,5,STATEN ISLAND,03760,0020,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959633,0149866,
5037600021,5,STATEN ISLAND,03760,0021,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959605,0149824,
5037600025,5,STATEN ISLAND,03760,0025,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959573,0149775,
5037600027,5,STATEN ISLAND,03760,0027,502,,OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959551,0149741,
5037600033,5,STATEN ISLAND,03760,0033,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,P,O,,,,,C,0959490,0149697,
5037600035,5,STATEN ISLAND,03760,0035,502,171,GRAHAM BOULEVARD,171 GRAHAM BOULEVARD,,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,P,O,,,,,C,0959466,0149714,
5037600036,5,STATEN ISLAND,03760,0036,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959446,0149729,
5037600037,5,STATEN ISLAND,03760,0037,502,,GRAHAM BOULEVARD,GRAHAM BOULEVARD,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959421,0149746,
5037600040,5,STATEN ISLAND,03760,0040,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959481,0149791,
5037600042,5,STATEN ISLAND,03760,0042,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959504,0149824,
5037600044,5,STATEN ISLAND,03760,0044,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959527,0149856,
5037600046,5,STATEN ISLAND,03760,0046,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959550,0149888,
5037600048,5,STATEN ISLAND,03760,0048,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959573,0149921,
5037600050,5,STATEN ISLAND,03760,0050,502,,FREEBORN STREET,FREEBORN STREET,NEW CREEK BLUEBELT  PHASE 4,DEP,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,0959618,0149986,
